dataset_id,dataset_version,series_id,group_id,incident_speed_cm_s,fit_subset,rigid_cushion_domain,case_id,scenario_id,point_id,partition,metric,unit,prediction,prediction_nonfinite,experimental_value,signed_error,acceptance_lower,acceptance_upper,measurement_uncertainty,digitization_uncertainty,conversion_uncertainty,combined_standard_uncertainty,coverage_factor,engineering_absolute_tolerance,engineering_relative_tolerance,group_rmse,group_maximum_absolute_error,source_locator,pool_applicability,status,trace_path,build_id,replay_command,package_hashes,missing_evidence,resolution_condition
mathavan_2010_cushion,1.0.0,perpendicular_rolling_rebound,incident_low,26.299899999999997,True,True,fig7_experimental_01,mathavan_2010_cushion__fig7_experimental_01,fig7_experimental_01,CALIBRATION,cushion_rebound_speed_cm_s,cm/s,24.324052020907384,,23.4401,0.8839520209073832,22.94003276452061,23.940167235479393,0.0,0.0082,0.5,0.5000672354793904,1.0,0.0,0.0,1.117199572553377,1.8797761961384865,journal p. 1870 Fig. 7(a),TREND_ONLY,MODEL_MISMATCH_KNOWN,/private/tmp/billiardgl-cushion-freeze-cal-2010/traces/mathavan_2010_cushion__fig7_experimental_01.json,sha256:bc2b49719309247eb63061c9a5581019fb898483d9c3c542b22085be47962e52,python3 -m tools.physics_validation.reference_run --executable /private/tmp/billiardgl-phase3-check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/mathavan_2010_cushion --output /private/tmp/billiardgl-cushion-freeze-cal-2010 --case fig7_experimental_01,"{""digitization"": ""sha256:4388a3eaf2e5869e3213a803d95b28256c8e2093b6ba5c7be0cf8e604b751e12"", ""expected_model_mismatches"": ""sha256:4cd90ac76737f6360a0be124f3e8f868292e35e8d00d96dcbf173792e271a25d"", ""expected_reference_limitations"": ""sha256:885153f7abb785bc23be5660853db245dfdc5ea18d28bf9049b5ade56a5bf124"", ""extraction"": ""sha256:749629ef3fd854c43b0a662f306056bd8587fe0c579e4ee83d0852370c7b10df"", ""normalized"": ""sha256:25a120d35fc010e7730e450d287fc5119cf07787c89cdf1f330a8f66b7d265a5"", ""raw_extracted"": ""sha256:74db890277673ce6bc11665f7b23e69a1c5beb6cf6d6a8daee844f71eb0bf50d"", ""scenario_template"": ""sha256:f336fa0d08b900381f09c70478fd0f5663df45a56615351deae98055d728fb85"", ""split"": ""sha256:44260204800a7fa83af793727e6effdeb0eba37ac43f658abefff81fdc6962a2""}",,
mathavan_2010_cushion,1.0.0,perpendicular_rolling_rebound,incident_low,35.4983,True,True,fig7_experimental_02,mathavan_2010_cushion__fig7_experimental_02,fig7_experimental_02,CALIBRATION,cushion_rebound_speed_cm_s,cm/s,32.831399500370004,,32.3511,0.4802995003700019,31.84718404470587,32.855015955294135,0.0,0.0627,0.5,0.5039159552941344,1.0,0.0,0.0,1.117199572553377,1.8797761961384865,journal p. 1870 Fig. 7(a),TREND_ONLY,PASSED,/private/tmp/billiardgl-cushion-freeze-cal-2010/traces/mathavan_2010_cushion__fig7_experimental_02.json,sha256:bc2b49719309247eb63061c9a5581019fb898483d9c3c542b22085be47962e52,python3 -m tools.physics_validation.reference_run --executable /private/tmp/billiardgl-phase3-check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/mathavan_2010_cushion --output /private/tmp/billiardgl-cushion-freeze-cal-2010 --case fig7_experimental_02,"{""digitization"": ""sha256:4388a3eaf2e5869e3213a803d95b28256c8e2093b6ba5c7be0cf8e604b751e12"", ""expected_model_mismatches"": ""sha256:4cd90ac76737f6360a0be124f3e8f868292e35e8d00d96dcbf173792e271a25d"", ""expected_reference_limitations"": ""sha256:885153f7abb785bc23be5660853db245dfdc5ea18d28bf9049b5ade56a5bf124"", ""extraction"": ""sha256:749629ef3fd854c43b0a662f306056bd8587fe0c579e4ee83d0852370c7b10df"", ""normalized"": ""sha256:25a120d35fc010e7730e450d287fc5119cf07787c89cdf1f330a8f66b7d265a5"", ""raw_extracted"": ""sha256:74db890277673ce6bc11665f7b23e69a1c5beb6cf6d6a8daee844f71eb0bf50d"", ""scenario_template"": ""sha256:f336fa0d08b900381f09c70478fd0f5663df45a56615351deae98055d728fb85"", ""split"": ""sha256:44260204800a7fa83af793727e6effdeb0eba37ac43f658abefff81fdc6962a2""}",,
mathavan_2010_cushion,1.0.0,perpendicular_rolling_rebound,incident_low,41.8037,True,True,fig7_experimental_03,mathavan_2010_cushion__fig7_experimental_03,fig7_experimental_03,CALIBRATION,cushion_rebound_speed_cm_s,cm/s,38.663090217858546,,38.3074,0.3556902178585446,37.80640873261104,38.80839126738896,0.0,0.0315,0.5,0.5009912673889636,1.0,0.0,0.0,1.117199572553377,1.8797761961384865,journal p. 1870 Fig. 7(a),TREND_ONLY,PASSED,/private/tmp/billiardgl-cushion-freeze-cal-2010/traces/mathavan_2010_cushion__fig7_experimental_03.json,sha256:bc2b49719309247eb63061c9a5581019fb898483d9c3c542b22085be47962e52,python3 -m tools.physics_validation.reference_run --executable /private/tmp/billiardgl-phase3-check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/mathavan_2010_cushion --output /private/tmp/billiardgl-cushion-freeze-cal-2010 --case fig7_experimental_03,"{""digitization"": ""sha256:4388a3eaf2e5869e3213a803d95b28256c8e2093b6ba5c7be0cf8e604b751e12"", ""expected_model_mismatches"": ""sha256:4cd90ac76737f6360a0be124f3e8f868292e35e8d00d96dcbf173792e271a25d"", ""expected_reference_limitations"": ""sha256:885153f7abb785bc23be5660853db245dfdc5ea18d28bf9049b5ade56a5bf124"", ""extraction"": ""sha256:749629ef3fd854c43b0a662f306056bd8587fe0c579e4ee83d0852370c7b10df"", ""normalized"": ""sha256:25a120d35fc010e7730e450d287fc5119cf07787c89cdf1f330a8f66b7d265a5"", ""raw_extracted"": ""sha256:74db890277673ce6bc11665f7b23e69a1c5beb6cf6d6a8daee844f71eb0bf50d"", ""scenario_template"": ""sha256:f336fa0d08b900381f09c70478fd0f5663df45a56615351deae98055d728fb85"", ""split"": ""sha256:44260204800a7fa83af793727e6effdeb0eba37ac43f658abefff81fdc6962a2""}",,
mathavan_2010_cushion,1.0.0,perpendicular_rolling_rebound,incident_low,65.0776,True,True,fig7_experimental_04,mathavan_2010_cushion__fig7_experimental_04,fig7_experimental_04,CALIBRATION,cushion_rebound_speed_cm_s,cm/s,60.18847619613849,,58.3087,1.8797761961384865,57.80762531494796,58.80977468505204,0.0,0.0328,0.5,0.5010746850520389,1.0,0.0,0.0,1.117199572553377,1.8797761961384865,journal p. 1870 Fig. 7(a),TREND_ONLY,MODEL_MISMATCH_KNOWN,/private/tmp/billiardgl-cushion-freeze-cal-2010/traces/mathavan_2010_cushion__fig7_experimental_04.json,sha256:bc2b49719309247eb63061c9a5581019fb898483d9c3c542b22085be47962e52,python3 -m tools.physics_validation.reference_run --executable /private/tmp/billiardgl-phase3-check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/mathavan_2010_cushion --output /private/tmp/billiardgl-cushion-freeze-cal-2010 --case fig7_experimental_04,"{""digitization"": ""sha256:4388a3eaf2e5869e3213a803d95b28256c8e2093b6ba5c7be0cf8e604b751e12"", ""expected_model_mismatches"": ""sha256:4cd90ac76737f6360a0be124f3e8f868292e35e8d00d96dcbf173792e271a25d"", ""expected_reference_limitations"": ""sha256:885153f7abb785bc23be5660853db245dfdc5ea18d28bf9049b5ade56a5bf124"", ""extraction"": ""sha256:749629ef3fd854c43b0a662f306056bd8587fe0c579e4ee83d0852370c7b10df"", ""normalized"": ""sha256:25a120d35fc010e7730e450d287fc5119cf07787c89cdf1f330a8f66b7d265a5"", ""raw_extracted"": ""sha256:74db890277673ce6bc11665f7b23e69a1c5beb6cf6d6a8daee844f71eb0bf50d"", ""scenario_template"": ""sha256:f336fa0d08b900381f09c70478fd0f5663df45a56615351deae98055d728fb85"", ""split"": ""sha256:44260204800a7fa83af793727e6effdeb0eba37ac43f658abefff81fdc6962a2""}",,
mathavan_2010_cushion,1.0.0,perpendicular_rolling_rebound,incident_low,70.4133,True,True,fig7_experimental_05,mathavan_2010_cushion__fig7_experimental_05,fig7_experimental_05,CALIBRATION,cushion_rebound_speed_cm_s,cm/s,65.12332119460396,,66.51045,-1.3871288053960455,66.00875132300355,67.01214867699646,0.0,0.04125,0.5,0.5016986769964616,1.0,0.0,0.0,1.117199572553377,1.8797761961384865,journal p. 1870 Fig. 7(a),TREND_ONLY,MODEL_MISMATCH_KNOWN,/private/tmp/billiardgl-cushion-freeze-cal-2010/traces/mathavan_2010_cushion__fig7_experimental_05.json,sha256:bc2b49719309247eb63061c9a5581019fb898483d9c3c542b22085be47962e52,python3 -m tools.physics_validation.reference_run --executable /private/tmp/billiardgl-phase3-check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/mathavan_2010_cushion --output /private/tmp/billiardgl-cushion-freeze-cal-2010 --case fig7_experimental_05,"{""digitization"": ""sha256:4388a3eaf2e5869e3213a803d95b28256c8e2093b6ba5c7be0cf8e604b751e12"", ""expected_model_mismatches"": ""sha256:4cd90ac76737f6360a0be124f3e8f868292e35e8d00d96dcbf173792e271a25d"", ""expected_reference_limitations"": ""sha256:885153f7abb785bc23be5660853db245dfdc5ea18d28bf9049b5ade56a5bf124"", ""extraction"": ""sha256:749629ef3fd854c43b0a662f306056bd8587fe0c579e4ee83d0852370c7b10df"", ""normalized"": ""sha256:25a120d35fc010e7730e450d287fc5119cf07787c89cdf1f330a8f66b7d265a5"", ""raw_extracted"": ""sha256:74db890277673ce6bc11665f7b23e69a1c5beb6cf6d6a8daee844f71eb0bf50d"", ""scenario_template"": ""sha256:f336fa0d08b900381f09c70478fd0f5663df45a56615351deae98055d728fb85"", ""split"": ""sha256:44260204800a7fa83af793727e6effdeb0eba37ac43f658abefff81fdc6962a2""}",,
mathavan_2010_cushion,1.0.0,perpendicular_rolling_rebound,incident_low,84.4922,True,True,fig7_experimental_06,mathavan_2010_cushion__fig7_experimental_06,fig7_experimental_06,CALIBRATION,cushion_rebound_speed_cm_s,cm/s,78.1445012912154,,79.08925,-0.9447487087846014,78.5741635388112,79.60433646118881,0.0,0.12375,0.5,0.5150864611887989,1.0,0.0,0.0,1.117199572553377,1.8797761961384865,journal p. 1870 Fig. 7(a),TREND_ONLY,MODEL_MISMATCH_KNOWN,/private/tmp/billiardgl-cushion-freeze-cal-2010/traces/mathavan_2010_cushion__fig7_experimental_06.json,sha256:bc2b49719309247eb63061c9a5581019fb898483d9c3c542b22085be47962e52,python3 -m tools.physics_validation.reference_run --executable /private/tmp/billiardgl-phase3-check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/mathavan_2010_cushion --output /private/tmp/billiardgl-cushion-freeze-cal-2010 --case fig7_experimental_06,"{""digitization"": ""sha256:4388a3eaf2e5869e3213a803d95b28256c8e2093b6ba5c7be0cf8e604b751e12"", ""expected_model_mismatches"": ""sha256:4cd90ac76737f6360a0be124f3e8f868292e35e8d00d96dcbf173792e271a25d"", ""expected_reference_limitations"": ""sha256:885153f7abb785bc23be5660853db245dfdc5ea18d28bf9049b5ade56a5bf124"", ""extraction"": ""sha256:749629ef3fd854c43b0a662f306056bd8587fe0c579e4ee83d0852370c7b10df"", ""normalized"": ""sha256:25a120d35fc010e7730e450d287fc5119cf07787c89cdf1f330a8f66b7d265a5"", ""raw_extracted"": ""sha256:74db890277673ce6bc11665f7b23e69a1c5beb6cf6d6a8daee844f71eb0bf50d"", ""scenario_template"": ""sha256:f336fa0d08b900381f09c70478fd0f5663df45a56615351deae98055d728fb85"", ""split"": ""sha256:44260204800a7fa83af793727e6effdeb0eba37ac43f658abefff81fdc6962a2""}",,
