dataset_id,dataset_version,series_id,group_id,incident_speed_cm_s,fit_subset,rigid_cushion_domain,case_id,scenario_id,point_id,partition,metric,unit,prediction,prediction_nonfinite,experimental_value,signed_error,acceptance_lower,acceptance_upper,measurement_uncertainty,digitization_uncertainty,conversion_uncertainty,combined_standard_uncertainty,coverage_factor,engineering_absolute_tolerance,engineering_relative_tolerance,group_rmse,group_maximum_absolute_error,source_locator,pool_applicability,status,trace_path,build_id,replay_command,package_hashes,missing_evidence,resolution_condition
pocket_geometry_analytic_contract,1.0.0,pocket_geometry_v1,corner_left_bottom_center,,,,corner_left_bottom_center,pocket_geometry_analytic_contract__corner_left_bottom_center,corner_left_bottom_capture,CALIBRATION,pocket_capture_event_count,dimensionless,1,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,analytic:pocket:corner_left_bottom_center:capture,NOT_APPLICABLE,PASSED,/Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration/traces/pocket_geometry_analytic_contract__corner_left_bottom_center.json,sha256:4b21760ee380f5d4d39ec55a2c26b216f8b409bee120f71a64a42ee0954f1123,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/pocket_geometry_analytic_contract --output /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration --case corner_left_bottom_center,"{""expected_model_mismatches"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""expected_reference_limitations"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""extraction"": ""sha256:d1a7d040036115a452f1bb9adea08f857a7ad5eaa0a653c2042baff2cfb882d6"", ""normalized"": ""sha256:79eaee1fb1a0f76b0e6f2771defae41f97e00c52a2423c706cb55a0b3704d8b0"", ""raw_extracted"": ""sha256:e54ffc7924a42f87b53e4fcab9972fd10de44fd971992d872563de250bdc7466"", ""scenario_template"": ""sha256:29a29db5d0a56ca25bce7e512cfcb1c892057216116190e94cf888d60373e186"", ""split"": ""sha256:e21a0d79931ddd221dc86dfde0a60aab55a9ca95c5fa1614ea1e7b298dce472b""}",,
pocket_geometry_analytic_contract,1.0.0,pocket_geometry_v1,side_left_center,,,,side_left_center,pocket_geometry_analytic_contract__side_left_center,side_left_capture,CALIBRATION,pocket_capture_event_count,dimensionless,1,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,analytic:pocket:side_left_center:capture,NOT_APPLICABLE,PASSED,/Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration/traces/pocket_geometry_analytic_contract__side_left_center.json,sha256:4b21760ee380f5d4d39ec55a2c26b216f8b409bee120f71a64a42ee0954f1123,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/pocket_geometry_analytic_contract --output /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration --case side_left_center,"{""expected_model_mismatches"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""expected_reference_limitations"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""extraction"": ""sha256:d1a7d040036115a452f1bb9adea08f857a7ad5eaa0a653c2042baff2cfb882d6"", ""normalized"": ""sha256:79eaee1fb1a0f76b0e6f2771defae41f97e00c52a2423c706cb55a0b3704d8b0"", ""raw_extracted"": ""sha256:e54ffc7924a42f87b53e4fcab9972fd10de44fd971992d872563de250bdc7466"", ""scenario_template"": ""sha256:29a29db5d0a56ca25bce7e512cfcb1c892057216116190e94cf888d60373e186"", ""split"": ""sha256:e21a0d79931ddd221dc86dfde0a60aab55a9ca95c5fa1614ea1e7b298dce472b""}",,
pocket_geometry_analytic_contract,1.0.0,pocket_geometry_v1,side_left_jaw,,,,side_left_jaw,pocket_geometry_analytic_contract__side_left_jaw,side_left_jaw_event,CALIBRATION,pocket_jaw_event_count,dimensionless,1,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,analytic:pocket:side_left_jaw:jaw,NOT_APPLICABLE,PASSED,/Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration/traces/pocket_geometry_analytic_contract__side_left_jaw.json,sha256:4b21760ee380f5d4d39ec55a2c26b216f8b409bee120f71a64a42ee0954f1123,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/pocket_geometry_analytic_contract --output /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration --case side_left_jaw,"{""expected_model_mismatches"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""expected_reference_limitations"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""extraction"": ""sha256:d1a7d040036115a452f1bb9adea08f857a7ad5eaa0a653c2042baff2cfb882d6"", ""normalized"": ""sha256:79eaee1fb1a0f76b0e6f2771defae41f97e00c52a2423c706cb55a0b3704d8b0"", ""raw_extracted"": ""sha256:e54ffc7924a42f87b53e4fcab9972fd10de44fd971992d872563de250bdc7466"", ""scenario_template"": ""sha256:29a29db5d0a56ca25bce7e512cfcb1c892057216116190e94cf888d60373e186"", ""split"": ""sha256:e21a0d79931ddd221dc86dfde0a60aab55a9ca95c5fa1614ea1e7b298dce472b""}",,
pocket_geometry_analytic_contract,1.0.0,pocket_geometry_v1,side_left_narrow,,,,side_left_narrow,pocket_geometry_analytic_contract__side_left_narrow,side_left_narrow_capture,CALIBRATION,pocket_capture_event_count,dimensionless,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,analytic:pocket:side_left_narrow:passability,NOT_APPLICABLE,PASSED,/Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration/traces/pocket_geometry_analytic_contract__side_left_narrow.json,sha256:4b21760ee380f5d4d39ec55a2c26b216f8b409bee120f71a64a42ee0954f1123,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/pocket_geometry_analytic_contract --output /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/physics_models/candidates/pocket_boundary_v1/calibration --case side_left_narrow,"{""expected_model_mismatches"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""expected_reference_limitations"": ""sha256:0d5699014dfca9180604a66a2e6ccae0f6b98d67a131f628cc6936334de6820b"", ""extraction"": ""sha256:d1a7d040036115a452f1bb9adea08f857a7ad5eaa0a653c2042baff2cfb882d6"", ""normalized"": ""sha256:79eaee1fb1a0f76b0e6f2771defae41f97e00c52a2423c706cb55a0b3704d8b0"", ""raw_extracted"": ""sha256:e54ffc7924a42f87b53e4fcab9972fd10de44fd971992d872563de250bdc7466"", ""scenario_template"": ""sha256:29a29db5d0a56ca25bce7e512cfcb1c892057216116190e94cf888d60373e186"", ""split"": ""sha256:e21a0d79931ddd221dc86dfde0a60aab55a9ca95c5fa1614ea1e7b298dce472b""}",,
