stage,stiffness_n_per_m32,dissipation_s_per_m,duration_s,duration_residual_s,trace_rmse,objective,passive
grid,21134890.398366477,0.025,0.0013357302248028285,0.0003357302248028285,0.27220606084005944,13.701415052953198,True
grid,22387211.385683376,0.025,0.0013053250280089554,0.00030532502800895535,0.25705734392744967,12.470058464285664,True
grid,23713737.056616552,0.025,0.0012756119378885878,0.0002756119378885878,0.24136230513775264,11.265839820681263,True
grid,25118864.315095823,0.025,0.0012465752001672974,0.0002465752001672974,0.22367098666257645,10.086678993354472,True
grid,26607250.597988084,0.025,0.0012181994191830204,0.0002181994191830204,0.20520501924779797,8.933181786568614,True
grid,28183829.31264455,0.025,0.0011904695497199124,0.00019046954971991235,0.18634213810399333,7.805124126900487,True
grid,29853826.189179573,0.025,0.001163370889035728,0.000163370889035728,0.16687765103810084,6.7017132124672205,True
grid,31622776.60168379,0.025,0.0011368890690608977,0.0001368890690608977,0.1461329744047149,5.621695736840622,True
grid,33496543.915782794,0.025,0.0011110100487842372,0.00011101004878423721,0.12603544068092062,4.5664373920504095,True
grid,35481338.92335753,0.025,0.0010857201068071292,8.572010680712918e-05,0.10761451248039414,3.5364187847655613,True
grid,37583740.42884443,0.025,0.0010610058340657042,6.100583406570413e-05,0.09232590784923901,2.5325592704774045,True
grid,39810717.05534969,0.025,0.0010368541267274831,3.685412672748312e-05,0.08270263902517733,1.556867708124502,True
grid,42169650.342858225,0.025,0.0010132521792371304,1.3252179237130401e-05,0.08344078134513452,0.6135279508303506,True
grid,44668359.21509635,0.025,0.0009901874775289452,-9.812522471054803e-06,0.09508763039346718,0.4875885292356593,True
grid,47315125.896148026,0.025,0.0009676477923929275,-3.2352207607072516e-05,0.11387526028920734,1.4079635645721078,True
grid,50118723.36272725,0.025,0.0009456211729897794,-5.4378827010220614e-05,0.13670297735534587,2.31185605776417,True
grid,53088444.423098795,0.025,0.0009240959405143229,-7.590405948567714e-05,0.1605761703005255,3.196738549727611,True
grid,56234132.51903491,0.025,0.0009030606820032696,-9.693931799673039e-05,0.18669886705263858,4.064271586921854,True
grid,59566214.35290109,0.025,0.0008825042442839646,-0.00011749575571603544,0.21071287109179074,4.910543099733208,True
grid,63095734.448019296,0.025,0.0008624157280616778,-0.00013758427193832218,0.23577661925238036,5.739147496785267,True
grid,66834391.756861486,0.025,0.0008427844821399909,-0.00015721551786000915,0.26014517036028045,6.548765884760646,True
grid,70794578.43841374,0.025,0.0008236000977704746,-0.0001763999022295254,0.2823297392222231,7.338325828403239,True
grid,74989420.93324558,0.025,0.000804852403138416,-0.00019514759686158404,0.3060823959663235,8.111986270429684,True
grid,79432823.47242822,0.025,0.0007865314579697322,-0.00021346854203026786,0.3266159257195389,8.865357606930253,True
grid,84139514.16451947,0.025,0.0007686275482570334,-0.00023137245174296658,0.3470354738197893,9.601933543538452,True
grid,89125093.8133746,0.025,0.0007511311811082844,-0.0002488688188917156,0.3687953387536845,10.323548094422307,True
grid,94406087.62859227,0.025,0.0007340330797177691,-0.0002659669202822309,0.38546048581134784,11.024137297100586,True
grid,100000000.0,0.025,0.0007173241784485217,-0.00028267582155147835,0.4031304187716887,11.710163280830821,True
grid,105925372.51772897,0.025,0.000700995618017214,-0.00029900438198278607,0.4222611681026063,12.38243644741405,True
grid,112201845.43019652,0.025,0.0006850387408078336,-0.0003149612591921664,0.43675110672225426,13.035201474408911,True
grid,118850222.74370165,0.025,0.0006694450862693138,-0.0003305549137306862,0.45223555323338566,13.674432102460834,True
grid,125892541.17941661,0.025,0.0006542063864454128,-0.0003457936135545872,0.46884619339911887,14.300590735582604,True
grid,133352143.2163324,0.025,0.000639314561567697,-0.00036068543843230307,0.4819420628734544,14.909359600165576,True
grid,141253754.46227553,0.025,0.0006247617157997486,-0.0003752382842002514,0.4945119057687208,15.504043273778777,True
grid,149623565.60944358,0.025,0.0006105401330256874,-0.00038945986697431264,0.5083107012424838,16.086705380214987,True
grid,158489319.2461111,0.025,0.0005966422727795941,-0.0004033577272204059,0.521956147490869,16.656265236307103,True
grid,167880401.8122559,0.025,0.0005830607662252078,-0.00041693923377479224,0.5323391836040733,17.209908534595762,True
grid,177827941.00389227,0.025,0.0005697884122733717,-0.00043021158772662833,0.5438620153104661,17.7523255243756,True
grid,188364908.9489802,0.025,0.0005568181737431544,-0.00044318182625684567,0.5563890426271776,18.283662092901004,True
grid,199526231.49688828,0.025,0.0005441431736462752,-0.00045585682635372485,0.5664995957266433,18.800772649875636,True
grid,211348903.98366433,0.025,0.0005317566915246024,-0.0004682433084753976,0.5745577576141493,19.30429009663005,True
grid,223872113.8568338,0.025,0.0005196521599052551,-0.00048034784009474496,0.5835612380557533,19.797474841845553,True
grid,237137370.56616554,0.025,0.0005078231608005333,-0.0004921768391994667,0.5935604480630372,20.280634016041706,True
grid,251188643.1509582,0.025,0.0004962634223262617,-0.0005037365776737383,0.6028880209837111,20.752351127933245,True
grid,266072505.9798814,0.025,0.0004849668153450445,-0.0005150331846549555,0.6095473112615147,21.210874697459737,True
grid,281838293.12644494,0.025,0.0004739273502576846,-0.0005260726497423154,0.6170706003780688,21.659976590070684,True
grid,298538261.8917957,0.025,0.0004631391737952895,-0.0005368608262047104,0.6255387834690488,22.099971831657466,True
grid,316227766.01683795,0.025,0.0004525965659100949,-0.0005474034340899051,0.6342078565000134,22.530345220096216,True
grid,334965439.1578279,0.025,0.00044229393677936324,-0.0005577060632206368,0.6390947656137476,22.94733729443922,True
grid,354813389.23357606,0.025,0.0004322258238158159,-0.000567774176184184,0.6434058171912291,23.35437286455859,True
grid,375837404.28844357,0.025,0.0004223868887602759,-0.0005776131112397241,0.6484045877805338,23.752929037369494,True
grid,398107170.5534969,0.025,0.0004127719149002979,-0.0005872280850997021,0.6541377831552748,24.143261187143356,True
grid,421696503.42858225,0.025,0.0004033758042264817,-0.0005966241957735183,0.6606577228828312,24.525625553823563,True
grid,446683592.1509635,0.025,0.00039419357482073277,-0.0006058064251792672,0.6651738781130956,24.897430885283782,True
grid,473151258.9614813,0.025,0.0003852203581217829,-0.0006147796418782171,0.6686662757472727,25.25985195087596,True
grid,501187233.6272715,0.025,0.0003764513964088252,-0.0006235486035911749,0.6727681214372079,25.614712265084204,True
grid,530884444.2309879,0.025,0.00036788204028580083,-0.0006321179597141991,0.6775479534855666,25.962266342053532,True
grid,562341325.1903491,0.025,0.0003595077461516378,-0.0006404922538483622,0.6830855347206425,26.30277568865513,True
grid,595662143.5290109,0.025,0.0003513240738510401,-0.0006486759261489599,0.6881167878150324,26.635153833773426,True
grid,630957344.4801943,0.025,0.00034332668428407393,-0.000656673315715926,0.689452525165776,26.956385153802817,True
grid,668343917.5686135,0.025,0.00033551133712913774,-0.0006644886628708623,0.690575308581999,27.270121823416492,True
grid,707945784.3841373,0.025,0.0003278738885937831,-0.0006721261114062169,0.6921384003858319,27.577182856634508,True
grid,749894209.3324559,0.025,0.00032041028919462086,-0.0006795897108053792,0.694176363163158,27.877764795378322,True
grid,794328234.7242821,0.025,0.0003131165816527522,-0.0006868834183472478,0.6967267273290404,28.17206346121895,True
grid,841395141.6451964,0.025,0.00030598889870043046,-0.0006940111012995696,0.6998312067447935,28.460275258727574,True
grid,891250938.1337441,0.025,0.00029902346119497163,-0.0007009765388050284,0.7030775604375323,28.742139112638668,True
grid,944060876.2859226,0.025,0.00029221657596024763,-0.0007077834240397523,0.7039837361775856,29.015320697767677,True
grid,1000000000.0,0.025,0.00028556463386242965,-0.0007144353661375704,0.7052273093752554,29.28264195487807,True
refined,43580649.6681502,0.025,0.001,0.0,0.08897136100248634,0.08897136100248634,True
grid,100000.0,0.05,0.01142911260183358,0.01042911260183358,0.438574173769296,417.6030782471125,True
grid,105925.37251772897,0.05,0.011168953727257127,0.010168953727257127,0.4385310883065912,407.1966801785917,True
grid,112201.84543019629,0.05,0.010914716791646956,0.009914716791646957,0.4384854569082744,397.02715712278655,True
grid,118850.22274370189,0.05,0.010666266995214614,0.009666266995214615,0.4384371295903739,387.089116938175,True
grid,125892.54117941661,0.05,0.010423472606589473,0.009423472606589472,0.4383859475907757,377.3772902111697,True
grid,133352.1432163324,0.05,0.010186204892972783,0.009186204892972782,0.43833174286286486,367.88652746177416,True
grid,141253.75446227554,0.05,0.009954338051882256,0.008954338051882255,0.4382743375409406,358.6117964128311,True
grid,149623.5656094433,0.05,0.00972774914444965,0.00872774914444965,0.43821354337596086,349.54817932136194,True
grid,158489.3192461114,0.05,0.00950631803023693,0.00850631803023693,0.43814916114012964,340.6908703706173,True
grid,167880.4018122559,0.05,0.009289927303536404,0.008289927303536403,0.43808097999878515,332.03517312145493,True
grid,177827.94100389228,0.05,0.009078462231120469,0.008078462231120468,0.43800877684798745,323.5764980216667,True
grid,188364.9089489802,0.05,0.008871810691408659,0.00787181069140866,0.43793231561617685,315.31035997196255,True
grid,199526.2314968879,0.05,0.008669863115019267,0.0076698631150192665,0.43785134652821767,307.23237594729886,True
grid,211348.90398366476,0.05,0.00847251242667419,0.0074725124266741905,0.4377656053301077,299.33826267229773,True
grid,223872.11385683378,0.05,0.008279653988426257,0.007279653988426257,0.4376748124726117,291.6238343495229,True
grid,237137.37056616554,0.05,0.008091185544178677,0.007091185544178677,0.4375786722520527,284.08500043939915,True
grid,251188.6431509582,0.05,0.00790700716546769,0.0069070071654676905,0.4374768719064789,276.7177634906141,True
grid,266072.50597988087,0.05,0.007727021198479114,0.006727021198479114,0.43736908066544916,269.51821701983,True
grid,281838.2931264455,0.05,0.007551132212270878,0.006551132212270878,0.4372549487516783,262.4825434395868,True
grid,298538.26189179573,0.05,0.007379246948174172,0.006379246948174172,0.43713410633285266,255.60701203329972,True
grid,316227.7660168379,0.05,0.0072112742703467824,0.006211274270346782,0.43700616242197915,248.88797697629326,True
grid,334965.43915782793,0.05,0.007047125117451555,0.006047125117451555,0.4368707037247367,242.3218754017869,True
grid,354813.3892335753,0.05,0.006886712455434879,0.005886712455434879,0.4367272934324443,235.9052255108276,True
grid,375837.4042884443,0.05,0.006729951231379977,0.005729951231379977,0.4365754699594399,229.63462472515855,True
grid,398107.1705534969,0.05,0.006576758328410949,0.005576758328410949,0.43641474562390137,223.50674788206183,True
grid,421696.5034285823,0.05,0.006427052521622829,0.005427052521622829,0.4362446052714537,217.51834547018458,True
grid,446683.5921509635,0.05,0.00628075443501532,0.00528075443501532,0.4360645048412736,211.6662419054541,True
grid,473151.2589614803,0.05,0.006137786499406354,0.005137786499406354,0.43587386987491333,205.94733384612906,True
grid,501187.2336272725,0.05,0.005998072911304114,0.004998072911304114,0.4356720939686028,200.35858854613315,True
grid,530884.4442309879,0.05,0.005861539592714871,0.004861539592714871,0.43545853717057026,194.8970422457654,True
grid,562341.3251903491,0.05,0.005728114151865824,0.004728114151865824,0.4352325243257637,189.5597985989587,True
grid,595662.1435290109,0.05,0.005597725844822184,0.004597725844822184,0.4349933433714489,184.3440271362588,True
grid,630957.344480193,0.05,0.005470305537977652,0.004470305537977652,0.4347402435884807,179.24696176269455,True
grid,668343.9175686149,0.05,0.005345785671398899,0.004345785671398899,0.4344724338145938,174.26589928977054,True
grid,707945.7843841374,0.05,0.005224100223004489,0.004224100223004489,0.4341890806280112,169.39819800080755,True
grid,749894.2093324559,0.05,0.005105184673558976,0.004105184673558976,0.4338893065119623,164.641276248871,True
grid,794328.2347242822,0.05,0.004988975972463975,0.003988975972463975,0.43357218801348535,159.99261108657248,True
grid,841395.1416451947,0.05,0.004875412504328014,0.003875412504328014,0.43323675391327593,155.44973692703383,True
grid,891250.9381337459,0.05,0.00476443405629706,0.0037644340562970596,0.4328819834273715,151.01024423530973,True
grid,944060.8762859226,0.05,0.004655981786129022,0.003655981786129022,0.43250680446637535,146.67177824962727,True
grid,1000000.0,0.05,0.004549998190994697,0.003549998190994697,0.4321100919837943,142.43203773177166,True
grid,1059253.7251772897,0.05,0.0044464270769890585,0.0034464270769890585,0.4316906664522015,138.28877374601453,True
grid,1122018.4543019629,0.05,0.004345213529336619,0.0033452135293366193,0.4312472925145113,134.23978846597927,True
grid,1188502.2274370189,0.05,0.00424630388327459,0.0032463038832745896,0.43077867786804114,130.2829340088516,True
grid,1258925.411794166,0.05,0.00414964569559947,0.00314964569559947,0.4302834724515941,126.41611129643039,True
grid,1333521.432163324,0.05,0.004055187716860712,0.0030551877168607123,0.4297602680210209,122.63726894244951,True
grid,1412537.5446227554,0.05,0.003962879864187653,0.0029628798641876527,0.4292075982171792,118.94440216572328,True
grid,1496235.6560944328,0.05,0.003872673194735015,0.002872673194735015,0.42862393925264397,115.33555172865324,True
grid,1584893.1924611141,0.05,0.0037845198797325156,0.0027845198797325156,0.42800771137083593,111.80880290067145,True
grid,1678804.018122559,0.05,0.003698373179125815,0.002698373179125815,0.42735728126451855,108.36228444629711,True
grid,1778279.410038923,0.05,0.003614187416793959,0.002614187416793959,0.42667096568128277,104.99416763743965,True
grid,1883649.089489802,0.05,0.0035319179563313287,0.0025319179563313286,0.425947036493444,101.70266528974658,True
grid,1995262.3149688789,0.05,0.0034515211773811557,0.0024515211773811557,0.4251837275708116,98.48603082281703,True
grid,2113489.0398366475,0.05,0.00337295445250697,0.00237295445250697,0.42437924386987574,95.34255734414867,True
grid,2238721.138568338,0.05,0.003296176124591381,0.002296176124591381,0.4235317732454456,92.27057675690068,True
grid,2371373.7056616554,0.05,0.0032211454847485385,0.0022211454847485385,0.42263950160499897,89.26845889154654,True
grid,2511886.4315095823,0.05,0.0031478227507400563,0.0021478227507400562,0.42170063216740783,86.33461066176966,True
grid,2660725.059798809,0.05,0.0030761690458819065,0.0020761690458819065,0.42071340976320637,83.46747524503947,True
grid,2818382.931264455,0.05,0.003006146378431239,0.002006146378431239,0.4196761513319279,80.66553128858148,True
grid,2985382.618917957,0.05,0.0029377176214429473,0.0019377176214429473,0.4185872840443589,77.92729214176225,True
grid,3162277.6601683795,0.05,0.0028708464930842586,0.0018708464930842585,0.417445392818191,75.25130511618853,True
grid,3349654.3915782794,0.05,0.002805497537397833,0.001805497537397833,0.4162492794225368,72.63615077533585,True
grid,3548133.892335753,0.05,0.002741636105502434,0.001741636105502434,0.414998035903514,70.08044225600086,True
grid,3758374.0428844434,0.05,0.002679228337221407,0.001679228337221407,0.41369113573939825,67.58282462459567,True
grid,3981071.7055349695,0.05,0.0026182411431300125,0.0016182411431300125,0.41232854698807214,65.14197427218858,True
grid,4216965.034285823,0.05,0.0025586421870106906,0.0015586421870106906,0.41091087277083693,62.756598353198456,True
grid,4466835.921509635,0.05,0.002500399868707919,0.0015003998687079189,0.40943952580843707,60.42543427412519,True
grid,4731512.589614803,0.05,0.002443483307373756,0.001443483307373756,0.4079169454684505,58.14724924041869,True
grid,5011872.336272725,0.05,0.0023878623250939584,0.0013878623250939584,0.4063468680019918,55.92083987176032,True
grid,5308844.442309879,0.05,0.0023335074308874315,0.0013335074308874315,0.40473466347457177,53.745031898971824,True
grid,5623413.251903491,0.05,0.0022803898050698193,0.0012803898050698192,0.403087756499223,51.618679959291995,True
grid,5956621.435290109,0.05,0.0022284812839728084,0.0012284812839728084,0.4014161524715277,49.54066751138386,True
grid,6309573.44480193,0.05,0.002177754345011545,0.001177754345011545,0.3997330968495404,47.50990689731133,True
grid,6683439.175686149,0.05,0.0021281820920913347,0.0011281820920913347,0.3980559024390101,45.5253395860924,True
grid,7079457.843841373,0.05,0.0020797382413475537,0.0010797382413475537,0.39640698902033944,43.58593664292249,True
grid,7498942.093324558,0.05,0.002032397107209235,0.001032397107209235,0.3948151914300239,41.69069947979943,True
grid,7943282.347242822,0.05,0.0019861335887807756,0.0009861335887807756,0.3927914460943837,39.838134997325405,True
grid,8413951.416451948,0.05,0.001940923156531789,0.000940923156531789,0.3904815785078128,38.02740783977937,True
grid,8912509.381337458,0.05,0.001896741839293263,0.0008967418392932629,0.38787041920275783,36.25754399093327,True
grid,9440608.762859225,0.05,0.0018535662115454637,0.0008535662115454637,0.38460444282289236,34.527252904641436,True
grid,10000000.0,0.05,0.0018113733809992337,0.0008113733809992337,0.3812813642164928,32.836216604185836,True
grid,10592537.251772897,0.05,0.0017701409764575978,0.0007701409764575978,0.3768744972466792,31.18251355555059,True
grid,11220184.54301963,0.05,0.0017298471359533463,0.0007298471359533463,0.37224425843426534,29.566129696568115,True
grid,11885022.27437019,0.05,0.0016904704951592286,0.0006904704951592286,0.36701419414000164,27.985834000509143,True
grid,12589254.117941663,0.05,0.0016519901760591296,0.0006519901760591296,0.3608008615512407,26.440407903916423,True
grid,13335214.32163324,0.05,0.0016143857758784195,0.0006143857758784195,0.35434387875657497,24.929774913893354,True
grid,14125375.446227554,0.05,0.0015776373562665668,0.0005776373562665668,0.34672655178825956,23.452220802450928,True
grid,14962356.560944328,0.05,0.001541725432724627,0.000541725432724627,0.33830177072763706,22.007319079712715,True
grid,15848931.924611142,0.05,0.0015066309642756028,0.0005066309642756028,0.32952924425346214,20.594767815277574,True
grid,16788040.18122559,0.05,0.0014723353433676127,0.0004723353433676127,0.31923141876732547,19.212645153471833,True
grid,17782794.100389227,0.05,0.0014388203860088594,0.00043882038600885935,0.30813038484440375,17.860945825198776,True
grid,18836490.89489802,0.05,0.0014060683221251374,0.0004060683221251374,0.2965829677367519,16.539315852742245,True
grid,19952623.149688788,0.05,0.0013740617861385646,0.0003740617861385646,0.2835003869408662,15.24597183248345,True
grid,21134890.398366477,0.05,0.0013427838077602406,0.0003427838077602406,0.26934998093606355,13.980702291345686,True
grid,22387211.385683376,0.05,0.0013122178029919861,0.0003122178029919861,0.254697799797187,12.74340991947663,True
grid,23713737.056616552,0.05,0.001282347565333,0.0002823475653329999,0.23902531671984772,11.532927930039843,True
grid,25118864.315095823,0.05,0.0012531572571889214,0.00025315725718892137,0.22170481725557029,10.347995104812425,True
grid,26607250.597988084,0.05,0.0012246314014710139,0.00022463140147101386,0.2039720166789873,9.18922807551954,True
grid,28183829.31264455,0.05,0.0011967548733933075,0.00019675487339330749,0.18594982815081276,8.056144763883113,True
grid,29853826.189179573,0.05,0.0011695128924512918,0.00016951289245129182,0.16660647131276235,6.947122169364435,True
grid,31622776.60168379,0.05,0.0011428910145867377,0.00014289101458673766,0.14695178979040116,5.862592373259908,True
grid,33496543.915782794,0.05,0.0011168751245273858,0.00011687512452738581,0.12809629325816915,4.803101274353601,True
grid,35481338.92335753,0.05,0.001091451428303642,9.145142830364189e-05,0.11105963667526264,3.7691167688209384,True
grid,37583740.42884443,0.05,0.001066606445936265,6.6606445936265e-05,0.09640942381301061,2.76066726126361,True
grid,39810717.05534969,0.05,0.0010423270042849782,4.232700428497818e-05,0.08782207806929876,1.7809022494684257,True
grid,42169650.342858225,0.05,0.0010186002300699411,1.860023006994109e-05,0.08856888044820206,0.8325780832458457,True
grid,44668359.21509635,0.05,0.0009954135430398255,-4.5864569601745606e-06,0.09931466245927842,0.2827729408662608,True
grid,47315125.896148026,0.05,0.0009727546493086815,-2.72453506913185e-05,0.11690947554478177,1.2067235031975216,True
grid,50118723.36272725,0.05,0.0009506115348289305,-4.938846517106956e-05,0.1390893085259796,2.1146279153687617,True
grid,53088444.423098795,0.05,0.0009289724590279369,-7.102754097206313e-05,0.16215772672998055,3.003259365612506,True
grid,56234132.51903491,0.05,0.000907825948583652,-9.217405141634806e-05,0.1873763308268529,3.874338387480775,True
grid,59566214.35290109,0.05,0.0008871607913350154,-0.00011283920866498459,0.21170407152731613,4.725272418126699,True
grid,63095734.448019296,0.05,0.0008669660303400375,-0.00013303396965996252,0.236004135416208,5.557362921814709,True
grid,66834391.756861486,0.05,0.0008472309580735885,-0.00015276904192641153,0.2609974725087504,6.371759149565211,True
grid,70794578.43841374,0.05,0.0008279451107339445,-0.00017205488926605548,0.2825830367288209,7.16477860737104,True
grid,74989420.93324558,0.05,0.0008090982627147459,-0.00019090173728525416,0.30569082244418677,7.941760313854353,True
grid,79432823.47242822,0.05,0.0007906804211642772,-0.00020931957883572286,0.3271295291099163,8.69991268253883,True
grid,84139514.16451947,0.05,0.0007726818206996361,-0.00022731817930036395,0.34700212177295936,9.439729293787517,True
grid,89125093.8133746,0.05,0.0007550929182244782,-0.00024490708177552184,0.3680579369926282,10.1643412080135,True
grid,94406087.62859227,0.05,0.0007379043878694048,-0.0002620956121305952,0.38582388077161667,10.869648365995422,True
grid,100000000.0,0.05,0.0007211071160518679,-0.0002788928839481321,0.403038226462615,11.5587535843879,True
grid,105925372.51772897,0.05,0.0007046921966319986,-0.00029530780336800143,0.4216663652048185,12.233978499924874,True
grid,112201845.43019652,0.05,0.0006886509262029498,-0.0003113490737970502,0.4372528919595923,12.8912158438416,True
grid,118850222.74370165,0.05,0.0006729747994688327,-0.0003270252005311673,0.4523756843189629,13.533383705565653,True
grid,125892541.17941661,0.05,0.0006576555047469032,-0.00034234449525309685,0.4682233669915741,14.162003177115448,True
grid,133352143.2163324,0.05,0.0006426849195371061,-0.0003573150804628939,0.48235173143736326,14.77495494995312,True
grid,141253754.46227553,0.05,0.0006280551062378616,-0.00037194489376213844,0.4946146966956973,15.372410447181235,True
grid,149623565.60944358,0.05,0.0006137583079322819,-0.0003862416920677181,0.5080622276030438,15.957729910311766,True
grid,158489319.2461111,0.05,0.0005997869442649633,-0.00040021305573503677,0.5226551631847103,16.53117739258618,True
grid,167880401.8122559,0.05,0.0005861336074365758,-0.0004138663925634242,0.5328260845666483,17.087481787103613,True
grid,177827941.00389227,0.05,0.0005727910582640646,-0.00042720894173593543,0.5440997922446437,17.632457461682062,True
grid,188364908.9489802,0.05,0.0005597522223547022,-0.0004402477776452978,0.5557827164580715,18.165693822269983,True
grid,199526231.49688828,0.05,0.0005470101863399586,-0.00045298981366004147,0.566867844193866,18.686460390595524,True
grid,211348903.98366433,0.05,0.0005345581942312438,-0.0004654418057687562,0.5747493112696608,19.192421542019908,True
grid,223872113.8568338,0.05,0.0005223896438099533,-0.0004776103561900467,0.5835395708185726,19.68795381842044,True
grid,237137370.56616554,0.05,0.0005104980831545853,-0.0004895019168454147,0.59328999109788,20.173366664914468,True
grid,251188643.1509582,0.05,0.000498877207201107,-0.000501122792798893,0.6035589480433164,20.648470659999038,True
grid,266072505.9798814,0.05,0.0004875208544066807,-0.0005124791455933193,0.6101106280301551,21.10927645176293,True
grid,281838293.12644494,0.05,0.00047642300348086313,-0.000523576996519137,0.6174982502479014,21.560578111013378,True
grid,298538261.8917957,0.05,0.0004655777702034337,-0.0005344222297965663,0.6258019344691313,22.002691126331783,True
grid,316227766.01683795,0.05,0.00045497940427455626,-0.0005450205957254438,0.6334562281539239,22.434280057171677,True
grid,334965439.1578279,0.05,0.00044462228631851527,-0.0005553777136814847,0.6393272839973974,22.854435831256783,True
grid,354813389.23357606,0.05,0.00043450092483263283,-0.0005654990751673672,0.6435629274962097,23.2635259341909,True
grid,375837404.28844357,0.05,0.00042460995335955395,-0.0005753900466404461,0.6484587339504247,23.664060599568266,True
grid,398107170.5534969,0.05,0.0004149441275516689,-0.0005850558724483312,0.6540611042255082,24.056296002158753,True
grid,421696503.42858225,0.05,0.0004054983224805265,-0.0005945016775194736,0.6604220720276541,24.440489172806597,True
grid,446683592.1509635,0.05,0.00039626752985253626,-0.0006037324701474638,0.6658333965975387,24.815132202496088,True
grid,473151258.9614813,0.05,0.00038724685536891713,-0.0006127531446310829,0.6693041061204312,25.179429891363746,True
grid,501187233.6272715,0.05,0.00037843151614372984,-0.0006215684838562702,0.6733647604368587,25.536104114687667,True
grid,530884444.2309879,0.05,0.0003698168381917303,-0.0006301831618082698,0.6780825213665438,25.885408993697336,True
grid,562341325.1903491,0.05,0.00036139825387163197,-0.000638601746128368,0.6835325877098944,26.227602432844613,True
grid,595662143.5290109,0.05,0.00035317129956504773,-0.0006468287004349523,0.6873440750246548,26.56049209242275,True
grid,630957344.4801943,0.05,0.00034513161320423667,-0.0006548683867957634,0.689513713335772,26.884249185166304,True
grid,668343917.5686135,0.05,0.00033727493205099935,-0.0006627250679490007,0.69064568888393,27.199648406843956,True
grid,707945784.3841373,0.05,0.0003295970903934241,-0.0006704029096065759,0.6921992018559175,27.50831558611895,True
grid,749894209.3324559,0.05,0.00032209401733452844,-0.0006779059826654716,0.6942079055052356,27.810447212124096,True
grid,794328234.7242821,0.05,0.00031476173464728505,-0.000685238265352715,0.6967085897288993,28.106239203837497,True
grid,841395141.6451964,0.05,0.0003075963546560927,-0.0006924036453439073,0.6997422803786345,28.39588809413492,True
grid,891250938.1337441,0.05,0.000300594078183053,-0.0006994059218169469,0.7033559242254711,28.679592796903346,True
grid,944060876.2859226,0.05,0.00029375119253005974,-0.0007062488074699403,0.7045762625143097,28.95452856131192,True
grid,1000000000.0,0.05,0.0002870640694991974,-0.0007129359305008026,0.7058545644571648,29.22329178448927,True
refined,44157957.40761106,0.05,0.0010000000000000002,2.168404344971009e-19,0.09646641335336749,0.09646641335337616,True
grid,100000.0,0.075,0.011491275016715305,0.010491275016715304,0.4385270022373534,420.0895276708495,True
grid,105925.37251772897,0.075,0.011229700914082307,0.010229700914082308,0.43848114503172003,409.62651770832406,True
grid,112201.84543019629,0.075,0.010974080964939207,0.009974080964939208,0.4384325805031474,399.40167117807147,True
grid,118850.22274370189,0.075,0.010724279636205414,0.009724279636205414,0.43838114945249523,389.409566597669,True
grid,125892.54117941661,0.075,0.0104801644799099,0.0094801644799099,0.4383266833988751,379.64490587979486,True
grid,133352.1432163324,0.075,0.010241606062965565,0.009241606062965566,0.4382690040486237,370.10251152267125,True
grid,141253.75446227554,0.075,0.010008477898542091,0.009008477898542092,0.43820792273523196,360.7773238644189,True
grid,149623.5656094433,0.075,0.00978065637900081,0.008780656379000811,0.4381432398287984,351.6643983998612,True
grid,158489.3192461114,0.075,0.009558020710356553,0.008558020710356554,0.43807474411356,342.75890315837574,True
grid,167880.4018122559,0.075,0.009340452848230837,0.008340452848230838,0.4380022121320197,334.0561161413655,True
grid,177827.94100389228,0.075,0.0091278374352633,0.0081278374352633,0.43792540749412867,325.5514228180261,True
grid,188364.9089489802,0.075,0.008920061739947742,0.007920061739947741,0.4378440801499837,317.24031367805964,True
grid,199526.2314968879,0.075,0.008717015596860216,0.007717015596860216,0.43775796562445685,309.11838184003307,True
grid,211348.90398366476,0.075,0.008518591348248047,0.007518591348248047,0.4376667842121661,301.1813207141341,True
grid,223872.11385683378,0.075,0.008324683786948155,0.007324683786948155,0.43757024013120005,293.4249217180574,True
grid,237137.37056616554,0.075,0.008135190100604865,0.007135190100604865,0.4374680206340136,285.8450720448286,True
grid,251188.6431509582,0.075,0.007950009817157487,0.006950009817157487,0.4373597950739373,278.43775248137337,True
grid,266072.50597988087,0.075,0.007769044751568574,0.006769044751568574,0.4372452139257957,271.1990352766687,True
grid,281838.2931264455,0.075,0.007592198953765192,0.006592198953765192,0.4371239077591902,264.1250820583669,True
grid,298538.26189179573,0.075,0.007419378657764316,0.006419378657764316,0.4369954861631062,257.2121417967357,True
grid,316227.7660168379,0.075,0.007250492231957347,0.006250492231957347,0.4368595366206321,250.4565488149145,True
grid,334965.43915782793,0.075,0.007085450130525969,0.006085450130525969,0.4367156233327395,243.85472084437146,True
grid,354813.3892335753,0.075,0.006924164845963362,0.005924164845963362,0.43656328599030597,237.40315712452477,True
grid,375837.4042884443,0.075,0.006766550862676767,0.005766550862676767,0.436402038493822,231.09843654556448,True
grid,398107.1705534969,0.075,0.006612524611645989,0.005612524611645989,0.43623136762056536,224.9372158334601,True
grid,421696.5034285823,0.075,0.0064620044261139665,0.0054620044261139665,0.4360507316394514,218.9162277761981,True
grid,446683.5921509635,0.075,0.006314910498285931,0.005314910498285931,0.43585955887427513,213.0322794903115,True
grid,473151.2589614803,0.075,0.006171164837014375,0.005171164837014375,0.43565724621668395,207.2822507267917,True
