dataset_id,dataset_version,series_id,group_id,incident_speed_cm_s,fit_subset,rigid_cushion_domain,case_id,scenario_id,point_id,partition,metric,unit,prediction,prediction_nonfinite,experimental_value,signed_error,acceptance_lower,acceptance_upper,measurement_uncertainty,digitization_uncertainty,conversion_uncertainty,combined_standard_uncertainty,coverage_factor,engineering_absolute_tolerance,engineering_relative_tolerance,group_rmse,group_maximum_absolute_error,source_locator,pool_applicability,status,trace_path,build_id,replay_command,package_hashes,missing_evidence,resolution_condition
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_005,domenech_2023_ball_collision__billiard_alpha1_005_v2,billiard_alpha1_005,CALIBRATION,cue_scattering_angle_degrees,degree,23.5193117812202,,73.763332,-50.24402021877981,73.66153056866307,73.86513343133694,0.0,0.0190665,0.1,0.10180143133694143,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_005_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_005,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_006,domenech_2023_ball_collision__billiard_alpha1_006_v2,billiard_alpha1_006,CALIBRATION,cue_scattering_angle_degrees,degree,25.282728923155798,,71.366279,-46.083550076844205,71.25558327599835,71.47697472400166,0.0,0.0474715,0.1,0.1106957240016524,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_006_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_006,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_007,domenech_2023_ball_collision__billiard_alpha1_007_v2,billiard_alpha1_007,CALIBRATION,cue_scattering_angle_degrees,degree,26.83154074176867,,67.507102,-40.67556125823133,67.39764604531503,67.61655795468498,0.0,0.044504,0.1,0.1094559546849782,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_007_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_007,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_008,domenech_2023_ball_collision__billiard_alpha1_008_v2,billiard_alpha1_008,CALIBRATION,cue_scattering_angle_degrees,degree,26.835966639233916,,70.45535,-43.61938336076608,70.33583993613925,70.57486006386074,0.0,0.065442,0.1,0.11951006386074774,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_008_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_008,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_009,domenech_2023_ball_collision__billiard_alpha1_009_v2,billiard_alpha1_009,CALIBRATION,cue_scattering_angle_degrees,degree,28.170151870310843,,68.799862,-40.62971012968916,68.69939033147598,68.90033366852403,0.0,0.009724,0.1,0.10047166852401727,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_009_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_009,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_010,domenech_2023_ball_collision__billiard_alpha1_010_v2,billiard_alpha1_010,CALIBRATION,cue_scattering_angle_degrees,degree,29.158487235412547,,63.842467,-34.68397976458745,63.742258688149136,63.94267531185086,0.0,0.006458,0.1,0.10020831185086396,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_010_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_010,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_011,domenech_2023_ball_collision__billiard_alpha1_011_v2,billiard_alpha1_011,CALIBRATION,cue_scattering_angle_degrees,degree,29.911626779866168,,66.326035,-36.414408220133836,66.22519849628111,66.4268715037189,0.0,0.0129615,0.1,0.10083650371889141,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_011_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_011,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_012,domenech_2023_ball_collision__billiard_alpha1_012_v2,billiard_alpha1_012,CALIBRATION,cue_scattering_angle_degrees,degree,30.13709340352801,,62.888957,-32.75186359647199,62.67577816343079,63.102135836569204,0.0,0.188269,0.1,0.21317883656920542,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_012_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_012,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_013,domenech_2023_ball_collision__billiard_alpha1_013_v2,billiard_alpha1_013,CALIBRATION,cue_scattering_angle_degrees,degree,30.4225739698708,,61.301467,-30.878893030129202,61.186125244837356,61.41680875516265,0.0,0.057478,0.1,0.11534175516264698,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_013_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_013,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_014,domenech_2023_ball_collision__billiard_alpha1_014_v2,billiard_alpha1_014,CALIBRATION,cue_scattering_angle_degrees,degree,30.762152704302135,,62.890535,-32.12838229569786,62.67596127511972,63.10510872488028,0.0,0.189847,0.1,0.21457372488028445,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_014_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_014,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_015,domenech_2023_ball_collision__billiard_alpha1_015_v2,billiard_alpha1_015,CALIBRATION,cue_scattering_angle_degrees,degree,30.906293579931855,,61.358945,-30.452651420068143,61.258945,61.458945,0.0,0.0,0.1,0.1,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_015_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_015,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_alpha1,billiard_alpha1_low,,,,billiard_alpha1_016,domenech_2023_ball_collision__billiard_alpha1_016_v2,billiard_alpha1_016,CALIBRATION,cue_scattering_angle_degrees,degree,31.002972068077593,,60.268196,-29.26522393192241,60.129451228904834,60.40694077109517,0.0,0.0961775,0.1,0.13874477109516598,1.0,0.0,0.0,42.70261038029481,58.02771827130515,Fig. 6 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_alpha1_016_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_alpha1_016,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_001,domenech_2023_ball_collision__billiard_delta2_001_v2,billiard_delta2_001,CALIBRATION,separation_angle_degrees,degree,22.94983687853105,,0.990626,21.95921087853105,0.8905519726390009,1.0907000273609992,0.0,0.0038485,0.1,0.10007402736099913,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_001_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_001,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_002,domenech_2023_ball_collision__billiard_delta2_002_v2,billiard_delta2_002,CALIBRATION,separation_angle_degrees,degree,28.2323082176827,,0.945214,27.2870942176827,0.8428999747199828,1.0475280252800172,0.0,0.021637,0.1,0.10231402528001722,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_002_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_002,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
domenech_2023_ball_collision,1.0.0,billiard_delta2,billiard_delta2_low,,,,billiard_delta2_003,domenech_2023_ball_collision__billiard_delta2_003_v2,billiard_delta2_003,CALIBRATION,separation_angle_degrees,degree,30.318825766293312,,1.697166,28.621659766293313,1.5964385907597638,1.797893409240236,0.0,0.0120835,0.1,0.1007274092402361,1.0,0.0,0.0,45.817562821944115,58.01924803541069,Fig. 5 experimental markers,CONVERTED,MODEL_MISMATCH_KNOWN,physics_models/calibration/phase3_v2_apparatus/traces/domenech_2023_ball_collision__billiard_delta2_003_v2.json,sha256:95a387424bf50294312ca001520fa9a9951cf7d4507ed918fac8103571be3b0f,python3 -m tools.physics_validation.reference_run --executable build/check/Billiards --package tests/physics_validation/reference_data/domenech_2023_ball_collision --output physics_models/calibration/phase3_v2_apparatus/replay/domenech_2023_ball_collision --case billiard_delta2_003,"{""digitization"": ""sha256:90c5bc0267c8b41d130510492a6f897d0418bc92b2762414f53b13e9c2afa458"", ""expected_model_mismatches"": ""sha256:c76e426de65f7105dfa9f166c1e53fb72bca0139e3d4bb37d2f7d9d6513a285d"", ""expected_reference_limitations"": ""sha256:f94ccb717e1244c117b9878633aedb911f011b80a516735235a0b359db353867"", ""extraction"": ""sha256:30a0a477a51b02d917273ae086742f4c3f97e12204543220c2711e8eb2b68ab8"", ""normalized"": ""sha256:d04396a53ab1010429fc67405e63bd92759fec7abc0ad1a86e9b395736f1a5ec"", ""raw_extracted"": ""sha256:fd26a8d030d12feee2f0829d1b005af7af523966d568c09d977b106b79a9d74d"", ""scenario_template"": ""sha256:d26935b5efaff34030564d113380adfca7b1b9f8aa56f65580ca70b33503a6a7"", ""split"": ""sha256:4ba90e5d4f009790a3f649bfacda6a6193d3785c25a5c9febde5ae4120912505""}",,
