dataset_id,dataset_version,series_id,group_id,incident_speed_cm_s,fit_subset,rigid_cushion_domain,case_id,scenario_id,point_id,partition,metric,unit,prediction,prediction_nonfinite,experimental_value,signed_error,acceptance_lower,acceptance_upper,measurement_uncertainty,digitization_uncertainty,conversion_uncertainty,combined_standard_uncertainty,coverage_factor,engineering_absolute_tolerance,engineering_relative_tolerance,group_rmse,group_maximum_absolute_error,source_locator,pool_applicability,status,trace_path,build_id,replay_command,package_hashes,missing_evidence,resolution_condition
multi_contact_solver_analytic_contract,1.0.0,solver_v1,chain_left,,,,chain_left,multi_contact_solver_analytic_contract__chain_left,chain_passivity_left,CALIBRATION,solver_energy_growth_j,J,0.0,,0.0,0.0,-1e-09,1e-09,0.0,0.0,0.0,0.0,2.0,1e-09,0.0,0.0,0.0,analytic:solver:chain:left:passivity,NOT_APPLICABLE,PASSED,/private/tmp/billiardgl-solver-calibration-final/traces/multi_contact_solver_analytic_contract__chain_left.json,sha256:6ff041120e032ee8ea18c03c92ca82352e98bdff6e9569f883f4d70d1e558fbc,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/multi_contact_solver_analytic_contract --output /private/tmp/billiardgl-solver-calibration-final --case chain_left,"{""expected_model_mismatches"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""expected_reference_limitations"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""extraction"": ""sha256:dc012bdb345e2d022de20efa5d61c1c387dba860a08a29e7144d3cbbe0e0e80c"", ""normalized"": ""sha256:e0d741678b7e630d7285872f4c15a5099d4524b581b6a234f94b690871c62123"", ""raw_extracted"": ""sha256:9fdf7941131c519443c8bf1b349513954abd26b2400d055b527e026ac1dc7312"", ""scenario_template"": ""sha256:f2bb1c116b6c19e79747604cd5b01505b30e4ab87c55950b2437c6f06ee26704"", ""split"": ""sha256:fd883cff42abef8d40598ffe999df4eda5c28edc8b0d0a68245e375e0fca7168""}",,
multi_contact_solver_analytic_contract,1.0.0,solver_v1,line_toi_left,,,,line_toi_left,multi_contact_solver_analytic_contract__line_toi_left,line_toi_left,CALIBRATION,solver_first_toi_seconds,s,0.0428499984741211,,0.04285,-1.5258789023975261e-09,0.042849,0.042851,0.0,0.0,0.0,0.0,2.0,1e-06,0.0,1.5258789023975261e-09,1.5258789023975261e-09,analytic:solver:line:left:toi,NOT_APPLICABLE,PASSED,/private/tmp/billiardgl-solver-calibration-final/traces/multi_contact_solver_analytic_contract__line_toi_left.json,sha256:6ff041120e032ee8ea18c03c92ca82352e98bdff6e9569f883f4d70d1e558fbc,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/multi_contact_solver_analytic_contract --output /private/tmp/billiardgl-solver-calibration-final --case line_toi_left,"{""expected_model_mismatches"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""expected_reference_limitations"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""extraction"": ""sha256:dc012bdb345e2d022de20efa5d61c1c387dba860a08a29e7144d3cbbe0e0e80c"", ""normalized"": ""sha256:e0d741678b7e630d7285872f4c15a5099d4524b581b6a234f94b690871c62123"", ""raw_extracted"": ""sha256:9fdf7941131c519443c8bf1b349513954abd26b2400d055b527e026ac1dc7312"", ""scenario_template"": ""sha256:f2bb1c116b6c19e79747604cd5b01505b30e4ab87c55950b2437c6f06ee26704"", ""split"": ""sha256:fd883cff42abef8d40598ffe999df4eda5c28edc8b0d0a68245e375e0fca7168""}",,
multi_contact_solver_analytic_contract,1.0.0,solver_v1,overlap_left,,,,overlap_left,multi_contact_solver_analytic_contract__overlap_left,overlap_limit_left,CALIBRATION,solver_penetration_limit_count,dimensionless,2,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,analytic:solver:overlap:left:limit,NOT_APPLICABLE,PASSED,/private/tmp/billiardgl-solver-calibration-final/traces/multi_contact_solver_analytic_contract__overlap_left.json,sha256:6ff041120e032ee8ea18c03c92ca82352e98bdff6e9569f883f4d70d1e558fbc,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/multi_contact_solver_analytic_contract --output /private/tmp/billiardgl-solver-calibration-final --case overlap_left,"{""expected_model_mismatches"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""expected_reference_limitations"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""extraction"": ""sha256:dc012bdb345e2d022de20efa5d61c1c387dba860a08a29e7144d3cbbe0e0e80c"", ""normalized"": ""sha256:e0d741678b7e630d7285872f4c15a5099d4524b581b6a234f94b690871c62123"", ""raw_extracted"": ""sha256:9fdf7941131c519443c8bf1b349513954abd26b2400d055b527e026ac1dc7312"", ""scenario_template"": ""sha256:f2bb1c116b6c19e79747604cd5b01505b30e4ab87c55950b2437c6f06ee26704"", ""split"": ""sha256:fd883cff42abef8d40598ffe999df4eda5c28edc8b0d0a68245e375e0fca7168""}",,
multi_contact_solver_analytic_contract,1.0.0,solver_v1,symmetric_left,,,,symmetric_left,multi_contact_solver_analytic_contract__symmetric_left,symmetric_residual_left,CALIBRATION,solver_max_residual_cm_s,cm/s,0.0002899169921875,,0.0,0.0002899169921875,-0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.001,0.0,0.0002899169921875,0.0002899169921875,analytic:solver:symmetric:left:residual,NOT_APPLICABLE,PASSED,/private/tmp/billiardgl-solver-calibration-final/traces/multi_contact_solver_analytic_contract__symmetric_left.json,sha256:6ff041120e032ee8ea18c03c92ca82352e98bdff6e9569f883f4d70d1e558fbc,python3 -m tools.physics_validation.reference_run --executable /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/build/check/Billiards --package /Users/bytedance/Projects/github/BilliardGL/.worktrees/physics-validation-foundation/tests/physics_validation/reference_data/multi_contact_solver_analytic_contract --output /private/tmp/billiardgl-solver-calibration-final --case symmetric_left,"{""expected_model_mismatches"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""expected_reference_limitations"": ""sha256:4f86796bf5ef4344fb6c2a5222bde9faad35ab0a30bdd3baea07f3445c381a3b"", ""extraction"": ""sha256:dc012bdb345e2d022de20efa5d61c1c387dba860a08a29e7144d3cbbe0e0e80c"", ""normalized"": ""sha256:e0d741678b7e630d7285872f4c15a5099d4524b581b6a234f94b690871c62123"", ""raw_extracted"": ""sha256:9fdf7941131c519443c8bf1b349513954abd26b2400d055b527e026ac1dc7312"", ""scenario_template"": ""sha256:f2bb1c116b6c19e79747604cd5b01505b30e4ab87c55950b2437c6f06ee26704"", ""split"": ""sha256:fd883cff42abef8d40598ffe999df4eda5c28edc8b0d0a68245e375e0fca7168""}",,
